struct_id_2015,structure_id_2023,match_distance_deg
800990,803567,4.4512858397475784e-05
800991,811493,3.228753984407361e-05
800992,813585,3.272502558003328e-06
800993,815038,1.098661443826016e-06
800994,802954,8.199303510069898e-06
800995,819176,2.3839740501188115e-05
800996,812806,3.018578231324429e-06
800998,803964,1.9360881094460797e-06
800999,801254,5.648236331548813e-06
801000,807769,5.073270670347479e-06
801001,809810,5.411890311454435e-06
801002,807254,5.945511034995609e-06
801003,816582,4.963375333555865e-06
801004,814697,6.729537062908416e-06
801005,807965,1.953781145775182e-06
801006,806389,2.461885844165768e-06
801007,803221,2.7942901735113825e-06
801008,817209,2.366530600573531e-06
801009,804562,1.3649822905928347e-06
801010,805645,2.6963467548909964e-06
801011,810101,1.3913104463301081e-06
801012,800295,1.8590274903722605e-05
801013,816517,2.1445397605024064e-06
801014,817646,8.508495872844899e-06
801015,805140,1.6763855683066167e-05
801016,804106,3.589447357034116e-05
801017,814967,3.7884335476981574e-05
801018,815790,1.7336123677265703e-05
801019,805816,3.2017657811936834e-05
801020,817018,1.0025853444095622e-06
801021,818736,1.4206807640264893e-05
801022,809181,3.2757615817674223e-05
801023,803029,3.561037800303281e-05
801024,809304,2.4953424872094654e-06
801025,816393,1.3253324126826927e-05
801026,805936,6.483949283528197e-06
801027,815422,2.556474246466234e-06
801028,809213,8.855835469079712e-06
801029,800074,1.3363760875013721e-05
801030,807183,7.06443000616482e-06
801031,814145,2.5411872043077493e-05
801032,815615,1.9365558921418e-05
801034,801455,1.5041536301891087e-05
801035,816243,2.9071398526562547e-06
801037,808859,3.8780473264760324e-06
801038,818043,3.334117815528964e-05
801039,816946,2.643791691861234e-05
801040,817648,2.148811485334666e-05
801041,813955,4.558899471167189e-06
801042,806426,2.3521162941095175e-06
801043,814058,8.230638176214261e-07
801044,814978,3.263445668891179e-07
801045,811742,2.801051477239063e-05
801046,811850,1.7205925613200472e-05
801048,811850,3.2303263683638546e-06
801049,811852,4.4973548186475395e-06
801050,802156,1.1275819676351922e-05
801051,811429,2.2437044897574694e-05
801052,802353,2.760855345598503e-05
801053,808110,2.7396132200311584e-05
801054,800732,3.882408558516337e-05
801055,800314,2.0210365194197804e-05
801056,803999,2.2806413291722793e-05
801057,810360,1.875555042881856e-06
801058,810636,6.778571575585827e-06
801059,805939,9.303458648464879e-06
801060,811916,3.624936959821928e-06
801061,808151,1.8978029564095286e-05
801062,806235,2.0748430690598662e-05
801065,805446,1.7753264606848847e-05
801066,800504,1.8180163816823789e-06
801067,812145,2.1537557437024417e-05
801068,800717,9.202248650262197e-06
801069,804921,5.729279046675029e-06
801070,812073,8.309515474470815e-06
801071,818950,7.963335027693816e-06
801072,802952,1.9440937690462587e-05
801073,809599,5.317670012601433e-06
801074,817777,9.016653851345456e-06
801075,812489,6.84851616031365e-06
801076,812111,2.654167319729138e-05
801077,806075,2.784319023837067e-06
801078,816253,2.0140523953805195e-06
801079,809749,3.333648993476512e-05
801080,806213,3.456872602596368e-05
801081,800577,3.605292491641327e-05
801082,806151,1.1596489380259153e-05
801083,807475,9.075861827248045e-06
801084,812788,3.776834004056662e-06
801085,808237,1.7581403233788859e-06
801086,803168,1.7931618790698746e-05
801087,805341,1.5731348040484717e-05
801088,802367,1.6003300072299605e-05
801089,807867,1.448803506169829e-06
801090,802269,1.9524716335352578e-06
801091,803046,2.129932839711483e-05
801092,806465,5.828813265308445e-06
801093,806545,5.58205183436622e-06
801094,804892,1.5623726558760018e-06
801095,816085,1.874603744812623e-05
801096,808754,2.6332023568217102e-05
801097,817620,4.648475722220379e-06
801098,817572,5.525203755809076e-06
801099,816167,5.102338548373506e-06
801100,818163,1.4760542288280952e-05
801101,803912,5.4924287427759216e-06
801102,810378,2.028870836514321e-05
801103,809314,7.254050965136031e-06
801104,808843,3.1909844076036557e-06
801105,801279,3.455810074270722e-05
801106,815036,2.4971219564817498e-05
801107,802778,9.667388397520805e-07
801108,818622,9.813363172541352e-06
801109,806639,2.457497547186898e-05
801110,801764,1.3584431009777608e-05
801111,811230,4.7145417850181305e-06
801112,817136,1.888330530479945e-05
801113,815791,3.0289580287914255e-05
801114,808639,2.4695404711320415e-05
801115,808577,3.3622382013635065e-05
801116,809301,1.7501531320968853e-06
801117,814236,1.8477435882380746e-05
801118,811992,2.831655291493288e-06
801119,804581,8.318053636657086e-06
801120,809961,8.681539250608148e-07
801121,818998,2.746874249750534e-05
801122,809258,2.5334344910383524e-06
801123,807326,1.7517291923270647e-05
801124,819183,1.358596726433115e-05
801125,804954,2.3236335237115485e-05
801126,808346,7.785630539754049e-06
801127,809043,1.3415879307532602e-05
801128,805468,9.185995257222745e-06
801129,815371,1.426267714399452e-05
801130,811309,3.0030232851378396e-05
801131,800253,2.084628525493741e-06
801132,807675,2.105852292640248e-06
801133,809911,5.422860307004422e-06
801134,800414,4.091627523836785e-06
801135,810005,7.699857386853257e-05
801136,810005,8.953337335463029e-06
801137,810127,3.920189694465552e-06
801138,811226,2.551807992895203e-06
801139,806110,2.3326242824758714e-05
801140,810508,1.2546388863058563e-05
801141,815750,6.919449327745686e-06
801142,811227,4.3562141618506675e-06
801143,814838,1.8751333703437255e-06
801144,801293,3.149911097843652e-05
801145,811453,2.764367317625124e-05
801146,811038,2.576091718449594e-05
801147,809867,1.527420222246021e-05
801148,813860,1.513131915198266e-05
801149,818946,1.9882605834432955e-05
801150,817726,4.8632593874775934e-06
801151,808542,1.0851365705876184e-05
801152,808713,7.673185181716177e-06
801153,813918,1.209020719523592e-06
801154,816929,1.4513104352556782e-06
801155,814648,2.4234494751577882e-06
801156,818082,1.3046455084507669e-05
801157,808592,1.8167267663316676e-05
801158,809984,2.80394088459495e-06
801159,809556,3.6480232363131154e-05
801160,807474,7.943720646581662e-07
801162,804927,4.925137873693865e-05
801163,818826,2.3759779331804647e-05
801164,807664,2.5583709717073033e-05
801165,804550,2.666040779620999e-05
801166,811981,2.7710510375944873e-05
801167,807468,2.5836166695591617e-05
801168,816841,4.985378632162698e-06
801169,813770,3.0076583623543223e-06
801170,813769,4.557138941206039e-06
801171,807398,4.752421243647338e-05
801172,815870,5.159283245029451e-06
801173,817773,3.947358449823043e-05
801174,802990,2.9509261803914588e-05
801175,802246,2.376615045052167e-06
801176,800118,2.218276514429861e-06
801177,805590,2.8737615708797763e-06
801178,810133,3.4471297739404373e-06
801179,810134,2.2940633566524782e-05
801180,808493,2.0548454828980265e-05
801181,815622,1.023312277381882e-05
801182,802247,1.9750221978388083e-05
801183,815735,2.230876774809419e-06
801184,809231,5.940535699242606e-06
801185,806363,7.41586805744507e-06
801186,818148,2.8586254114123126e-05
801187,816152,6.464097864633708e-06
801188,806161,1.1446607880655074e-05
801189,810162,1.1421124857967694e-05
801190,806885,3.35927385709471e-06
801191,806886,8.759471464569408e-06
801192,805304,1.7160635604160045e-05
801193,809769,1.57900149678984e-05
801194,812299,4.358648835114049e-06
801195,818297,6.9773722572206215e-06
801196,804644,8.75647338468808e-06
801197,800640,3.0024412150183115e-05
801198,808731,2.8153472421758254e-05
801199,817609,5.642737992419742e-06
801200,803397,5.229796636056294e-06
801201,811818,4.733455100055287e-06
801202,800708,4.325777792078724e-06
801203,806937,2.5306187026111294e-05
801204,816374,5.156559424547682e-06
801205,816842,4.2626150043479995e-05
801206,817070,1.2762466942220759e-05
801207,816944,1.741237342365278e-05
801208,816087,2.3633524122978812e-05
801209,807327,5.7624973124672495e-06
801210,816649,3.237133617175736e-05
801211,812098,4.648940868278958e-06
801212,813751,3.7088650885000156e-06
801213,804524,1.7122703133231993e-06
801214,814627,1.4336391308401578e-05
801215,805876,7.001142012595347e-06
801216,800114,2.3718747129830354e-06
801217,800115,7.688792318770568e-06
801218,800908,2.6692512162494775e-06
801219,810204,5.178885945984291e-06
801220,803860,6.831925001856541e-06
801221,815900,1.0124138492325132e-05
801222,814935,9.289245405298788e-06
801223,805692,3.4964871576587554e-05
801224,802011,8.743545394594766e-05
801225,817216,3.7536865057782745e-05
801226,802011,3.8370261267639685e-05
801227,807293,3.892111029118734e-05
801228,814750,6.084364187458156e-05
801229,814750,3.812437164520482e-05
801230,807574,7.18823119697408e-06
801231,803503,3.5906508874036975e-05
801232,816123,7.1137141538700826e-06
801233,802775,2.8896505021541854e-05
801234,802775,4.737348203711442e-05
801235,812123,6.7305730857088455e-06
801236,801701,4.704850106121017e-05
801237,808644,4.4738035518214256e-05
801238,801701,4.0664624773978994e-05
801239,800721,2.969613294985976e-05
801240,805069,4.602642475030288e-05
801241,803603,1.3945680800686086e-05
801242,813966,1.4832251234185158e-05
801243,817068,2.7142477117993153e-05
801244,811632,3.293287685012846e-05
801245,808578,2.5716998419184204e-05
801246,809561,2.6852095873205096e-05
801247,802932,3.7275422974311088e-06
801248,818939,8.63178497818921e-06
801249,804326,2.5651323175851706e-05
801250,810073,4.401050651451047e-05
801251,816191,1.5236837458810191e-05
801252,810438,1.5626093625754535e-05
801253,812378,2.6241059245258176e-05
801254,815747,2.6109261722558163e-05
801255,809155,1.943955431709748e-06
801256,804279,2.936639163756744e-05
801257,809156,1.2831767268813673e-05
801259,813052,5.7396156784009926e-06
801260,813054,3.1297965002203096e-06
801261,800988,1.1439791474624944e-06
801262,800989,1.4808441403100914e-05
801263,817231,2.6874844241038586e-05
801264,818726,2.262427848237484e-05
801265,818771,2.887168669862883e-06
801266,811092,9.505928000590195e-06
801267,810380,4.862027849410929e-06
801268,808872,1.376245120943139e-05
801269,810875,4.40696109311206e-05
801270,810875,3.7496598131752546e-06
801271,808701,3.788425174349723e-05
801272,800412,8.37790382184116e-06
801273,812057,6.2430132004735454e-06
801274,817482,4.1904206157758674e-05
801275,804474,2.3199141683510182e-05
801276,813596,2.2932338553316993e-05
801277,810784,5.098288560696012e-07
801278,817668,1.535906657298257e-06
801279,810456,2.482328079309105e-05
801280,812138,2.508364655038256e-06
801281,818527,2.4688054884817983e-06
801282,808174,1.3979050057788636e-06
801283,812092,3.9733306591413546e-05
801284,811788,4.3349328698239066e-05
801285,804207,3.3300188457865344e-05
801286,809129,3.378668002714789e-05
801287,816523,9.75894839018013e-06
801288,801080,1.5575524969581585e-05
801289,802656,3.64760258296465e-06
801290,813185,1.0447416492942722e-05
801291,806447,1.7574098744891968e-05
801292,805339,1.1312689505306607e-06
801293,805338,3.255249279298335e-05
801294,800014,2.8149570338669224e-05
801295,816132,1.8426021160299834e-05
801296,804226,1.1548982971359398e-05
801297,801751,2.7640488587167445e-05
801298,815726,1.9319250439321566e-05
801299,806049,3.983919840871541e-05
801300,806049,2.3470788685631086e-05
801301,808544,2.0286885136019566e-05
801302,811069,3.158256507339852e-05
801303,806710,3.268621178799238e-05
801304,812347,1.654666067220888e-05
801305,817981,3.711956874112285e-06
801306,803241,1.0716755387753505e-05
801307,805427,1.1426271749150516e-05
801308,814071,6.7988976206736255e-06
801309,803554,1.0857398589316505e-05
801310,809674,4.0952792336848e-05
801311,811693,1.4120762661466695e-05
801312,802426,2.8486749884444434e-05
801313,815868,9.605214588533781e-07
801314,815981,2.4636584117861773e-06
801315,806435,1.7119826509615268e-05
801316,808016,1.809183629640012e-05
801317,812799,1.7303566652599421e-06
801318,817942,1.9386462296341882e-06
801319,806619,2.2812452518280732e-05
801320,817152,2.3302459841843e-05
801321,817230,2.3008733311150288e-05
801322,808714,3.584915572246627e-05
801323,813647,4.016882025248832e-05
801324,815298,3.553673793262446e-05
801325,807991,2.9739429720011972e-05
801326,803324,3.195545440361327e-05
801327,811003,3.12889263761061e-05
801328,812914,2.6428686221881014e-05
801329,805348,6.79639845217157e-06
801330,809419,6.256402897848439e-06
801331,815081,6.864544527961058e-06
801332,810542,3.164158042280743e-05
801333,818283,1.716703111067069e-05
801334,813906,3.0457688159664788e-05
801335,802682,2.5752500518725133e-05
801336,810000,1.8372579941030226e-05
801337,807288,2.022829160756394e-06
801338,817098,1.3679941548325153e-06
801339,803342,1.6759949257705965e-05
801340,801493,2.948786867821067e-05
801341,810938,1.3279395574464553e-05
801342,805599,2.6204051174572164e-05
801343,809410,9.203733571581954e-06
801344,808899,3.6362821107302275e-06
801345,806576,2.4878054229545877e-05
801346,803093,2.6765304805245692e-05
801347,804998,1.6227809761865182e-05
801348,803689,1.830360975123974e-05
801349,802257,3.191472580090049e-06
801350,810882,2.5116239232923786e-05
801351,811407,1.9915710498219498e-05
801352,804940,4.28377826358958e-07
801353,816864,4.925191171486654e-06
801354,816864,2.0867278184540116e-05
801355,818225,3.235504180566196e-05
801356,810896,2.676473027943536e-05
801357,807035,3.976874968574902e-06
801358,809028,6.076333752627058e-06
801359,818808,4.543896696805068e-06
801360,809465,3.847973472351446e-06
801361,807462,3.157413454960135e-05
801362,815872,7.842180974265544e-07
801363,809604,3.129791189458899e-05
801364,804787,1.686141381346375e-05
801365,813658,1.3706547678788379e-05
801366,813935,1.528450481291911e-05
801367,818269,3.11327600052426e-06
801368,811176,4.545956128998518e-06
801369,815066,4.35969746698117e-05
801370,805467,8.409200105801448e-06
801371,811215,6.885924900458831e-06
801372,808025,6.867146563025679e-06
801373,804436,2.8285080758957694e-06
801374,810138,3.401109055833257e-05
801375,814321,2.7911817270488946e-05
801376,804028,2.115766185757129e-05
801377,810296,4.414602933283151e-05
801378,801739,3.2320357433658384e-05
801379,818478,1.7840896716476502e-06
801380,812434,2.9324749077211405e-05
801381,803711,1.9388117239067575e-06
801382,813460,1.0106408180959269e-05
801383,810153,1.2370731050610384e-05
801384,900003,2.8303932537710384e-06
801385,809590,5.688613043675585e-06
801386,814685,1.997331937701703e-06
801387,805544,1.200457320451641e-05
801388,818633,2.376665886956928e-05
801389,812094,2.1859211694585488e-05
801390,804420,4.071623994348844e-05
801391,811638,4.131994655387697e-05
801392,804323,2.046500485052553e-06
801393,814219,2.4139936189688937e-05
801394,811708,3.5238197938866175e-05
801395,815994,7.0074751257163685e-06
801396,810416,3.6095960438043733e-06
801397,810682,2.9493395439469687e-06
801398,806794,2.3440829941735534e-05
801399,811757,1.5170940323618277e-05
801400,818956,7.46763010149173e-06
801401,802265,6.102350347017362e-06
801402,808616,3.175987316717675e-06
801403,814699,3.2936247719046906e-05
801404,804848,4.785362235464755e-06
801405,803507,8.567117168251668e-06
801406,803158,6.75229301132599e-06
801407,816766,1.4539850525713998e-05
801408,806068,1.2905213291386302e-05
801409,810273,1.8492050912237547e-06
801410,816044,4.68013747190084e-05
801411,813737,3.0297656522149174e-06
801412,810421,2.8624092749660453e-05
801413,801133,4.258101729038801e-06
801414,803629,9.50584858544136e-06
801415,804916,1.760876504564725e-05
801416,809134,1.4914022835042048e-06
801417,807022,3.53249569897819e-05
801418,804448,7.193648163975868e-06
801419,811427,1.034823002586938e-05
801420,811427,3.6463323073205713e-05
801421,806565,3.581932010352572e-05
801422,805823,4.796692336121622e-05
801423,805823,3.597325070124003e-05
801424,805823,4.503496171017211e-05
801425,815083,5.8290282900041554e-05
801426,816235,5.995160335437877e-05
801427,810603,8.171944099214318e-06
801428,817076,1.4736369390651788e-06
801429,817077,4.703747704230078e-05
801430,803971,1.2988400712762322e-05
801431,814619,2.2093342918458288e-05
801432,811389,4.988912303376644e-06
801433,809667,6.415736792467395e-07
801434,818770,7.840078546722728e-07
801435,815351,3.928431088100897e-05
801436,817295,1.0389285117731445e-05
